accuracy,micro_avg_precision,micro_avg_recall,micro_avg_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,iteration,fold,data_type,Modelo
0.962,0.962,0.962,0.962,0.9648414273850848,0.962,0.9623915866471696,23,5,test,DenseNet121 Pre-trained
0.9827083333333332,0.9827083333333332,0.9827083333333332,0.9827083333333332,0.9830131460984184,0.9827083333333334,0.9826802730933376,24,1,train,DenseNet121 Pre-trained
0.9616666666666668,0.9616666666666668,0.9616666666666668,0.9616666666666668,0.9624263448611762,0.9616666666666668,0.961600958514678,24,1,val,DenseNet121 Pre-trained
0.9593333333333334,0.9593333333333334,0.9593333333333334,0.9593333333333334,0.9602310308677784,0.9593333333333334,0.9592495684497884,24,1,test,DenseNet121 Pre-trained
0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9909262065495136,0.9908333333333336,0.9908308981094712,24,2,train,DenseNet121 Pre-trained
0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9737871862829632,0.9733333333333334,0.973277534375325,24,2,val,DenseNet121 Pre-trained
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9674451848065596,0.9666666666666668,0.966563602929044,24,2,test,DenseNet121 Pre-trained
0.84375,0.84375,0.84375,0.84375,0.8971763719597167,0.84375,0.829568421087583,24,3,train,DenseNet121 Pre-trained
0.8391666666666666,0.8391666666666666,0.8391666666666666,0.8391666666666666,0.8897522103056431,0.8391666666666666,0.8288021693368396,24,3,val,DenseNet121 Pre-trained
0.83,0.83,0.83,0.83,0.8871053268118964,0.8300000000000001,0.8196394704285425,24,3,test,DenseNet121 Pre-trained
0.9845833333333334,0.9845833333333334,0.9845833333333334,0.9845833333333334,0.9847319191427444,0.9845833333333334,0.9846107960178564,24,4,train,DenseNet121 Pre-trained
0.9725,0.9725,0.9725,0.9725,0.9733063495863544,0.9725,0.9725621866865888,24,4,val,DenseNet121 Pre-trained
0.9626666666666668,0.9626666666666668,0.9626666666666668,0.9626666666666668,0.9634992156636912,0.9626666666666668,0.962816700273384,24,4,test,DenseNet121 Pre-trained
0.9702083333333332,0.9702083333333332,0.9702083333333332,0.9702083333333332,0.970570472703544,0.9702083333333336,0.9701549730072262,24,5,train,DenseNet121 Pre-trained
0.9391666666666668,0.9391666666666668,0.9391666666666668,0.9391666666666668,0.9398792176084652,0.9391666666666666,0.9390643947714746,24,5,val,DenseNet121 Pre-trained
0.9393333333333334,0.9393333333333334,0.9393333333333334,0.9393333333333334,0.9400844716980238,0.9393333333333332,0.9391962863891924,24,5,test,DenseNet121 Pre-trained
0.9722916666666668,0.9722916666666668,0.9722916666666668,0.9722916666666668,0.9728352141849164,0.9722916666666668,0.9723793883895572,25,1,train,DenseNet121 Pre-trained
0.95,0.95,0.95,0.95,0.9513878229576168,0.95,0.9501599742319008,25,1,val,DenseNet121 Pre-trained
0.9613333333333334,0.9613333333333334,0.9613333333333334,0.9613333333333334,0.962549184137748,0.9613333333333334,0.9612504608946196,25,1,test,DenseNet121 Pre-trained
0.969375,0.969375,0.969375,0.969375,0.9723962964174074,0.969375,0.9697296689181808,25,2,train,DenseNet121 Pre-trained
0.95,0.95,0.95,0.95,0.9554869198944111,0.95,0.950299797383086,25,2,val,DenseNet121 Pre-trained
0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9565283489404086,0.9533333333333334,0.953472221555402,25,2,test,DenseNet121 Pre-trained
0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9896257206019416,0.9895833333333331,0.9895801769823358,25,3,train,DenseNet121 Pre-trained
0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9759236907899196,0.9758333333333332,0.9758054667435518,25,3,val,DenseNet121 Pre-trained
0.968,0.968,0.968,0.968,0.9682171461083466,0.968,0.9679066812569764,25,3,test,DenseNet121 Pre-trained
0.9789583333333334,0.9789583333333334,0.9789583333333334,0.9789583333333334,0.9802857225216558,0.9789583333333332,0.9791970518581824,25,4,train,DenseNet121 Pre-trained
0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9595858946232724,0.9566666666666668,0.9571517243801196,25,4,val,DenseNet121 Pre-trained
0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.960225247254196,0.9566666666666668,0.9571972246547894,25,4,test,DenseNet121 Pre-trained
0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.975066957066957,0.9733333333333334,0.9732464592387324,25,5,train,DenseNet121 Pre-trained
0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9630080367490425,0.9608333333333332,0.9606725443098516,25,5,val,DenseNet121 Pre-trained
0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9576730233061608,0.9533333333333334,0.9535060126776608,25,5,test,DenseNet121 Pre-trained
0.9439583333333332,0.9439583333333332,0.9439583333333332,0.9439583333333332,0.9477470075357278,0.9439583333333332,0.943392170278121,26,1,train,DenseNet121 Pre-trained
0.9125,0.9125,0.9125,0.9125,0.91780186871813,0.9125,0.9120677573881244,26,1,val,DenseNet121 Pre-trained
0.9313333333333332,0.9313333333333332,0.9313333333333332,0.9313333333333332,0.9360141051016614,0.9313333333333336,0.9307241468212356,26,1,test,DenseNet121 Pre-trained
0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9296346004879712,0.9133333333333332,0.9117362882397776,26,2,train,DenseNet121 Pre-trained
0.8825,0.8825,0.8825,0.8825,0.905914866293116,0.8825,0.8810920328189253,26,2,val,DenseNet121 Pre-trained
0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9318015027275424,0.9133333333333334,0.913827186444351,26,2,test,DenseNet121 Pre-trained
0.9647916666666668,0.9647916666666668,0.9647916666666668,0.9647916666666668,0.966838722722788,0.9647916666666668,0.9646641203274756,26,3,train,DenseNet121 Pre-trained
0.9441666666666668,0.9441666666666668,0.9441666666666668,0.9441666666666668,0.947957662507417,0.9441666666666666,0.9442190212483436,26,3,val,DenseNet121 Pre-trained
0.9373333333333334,0.9373333333333334,0.9373333333333334,0.9373333333333334,0.9425446593464812,0.9373333333333334,0.9369703174945516,26,3,test,DenseNet121 Pre-trained
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9837622273584226,0.9833333333333334,0.9833340368268916,26,4,train,DenseNet121 Pre-trained
0.965,0.965,0.965,0.965,0.9662289683122914,0.965,0.9647812880908694,26,4,val,DenseNet121 Pre-trained
0.9606666666666668,0.9606666666666668,0.9606666666666668,0.9606666666666668,0.9621248852899974,0.9606666666666668,0.960611232240568,26,4,test,DenseNet121 Pre-trained
0.9764583333333332,0.9764583333333332,0.9764583333333332,0.9764583333333332,0.9778904907953464,0.9764583333333334,0.9764863806792802,26,5,train,DenseNet121 Pre-trained
0.945,0.945,0.945,0.945,0.9516037433824998,0.945,0.945196487861696,26,5,val,DenseNet121 Pre-trained
0.9573333333333334,0.9573333333333334,0.9573333333333334,0.9573333333333334,0.960277583646,0.9573333333333334,0.9574832528866992,26,5,test,DenseNet121 Pre-trained
0.964375,0.964375,0.964375,0.964375,0.965342782278024,0.964375,0.964371423176216,27,1,train,DenseNet121 Pre-trained
0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9334346006307456,0.9308333333333334,0.9306361690364144,27,1,val,DenseNet121 Pre-trained
0.9473333333333334,0.9473333333333334,0.9473333333333334,0.9473333333333334,0.9492548679005026,0.9473333333333332,0.9473890616089984,27,1,test,DenseNet121 Pre-trained
0.98,0.98,0.98,0.98,0.9800563311410242,0.98,0.9799632720288504,27,2,train,DenseNet121 Pre-trained
0.9625,0.9625,0.9625,0.9625,0.9624815241625976,0.9625,0.9624823601730847,27,2,val,DenseNet121 Pre-trained
0.968,0.968,0.968,0.968,0.9681893803760668,0.968,0.967885622118402,27,2,test,DenseNet121 Pre-trained
0.9179166666666668,0.9179166666666668,0.9179166666666668,0.9179166666666668,0.9380362527008616,0.9179166666666668,0.9188136904409994,27,3,train,DenseNet121 Pre-trained
0.9008333333333334,0.9008333333333334,0.9008333333333334,0.9008333333333334,0.9236710728433988,0.9008333333333332,0.9003772387348199,27,3,val,DenseNet121 Pre-trained
0.8946666666666667,0.8946666666666667,0.8946666666666667,0.8946666666666667,0.9193117546370058,0.8946666666666667,0.8964458763812562,27,3,test,DenseNet121 Pre-trained
0.9416666666666668,0.9416666666666668,0.9416666666666668,0.9416666666666668,0.9460228998477154,0.9416666666666668,0.9405530527345374,27,4,train,DenseNet121 Pre-trained
0.9216666666666666,0.9216666666666666,0.9216666666666666,0.9216666666666666,0.926921934221338,0.9216666666666666,0.9207765964286738,27,4,val,DenseNet121 Pre-trained
0.902,0.902,0.902,0.902,0.9116525142521016,0.902,0.9000966273101889,27,4,test,DenseNet121 Pre-trained
0.9458333333333332,0.9458333333333332,0.9458333333333332,0.9458333333333332,0.9539728700104104,0.9458333333333334,0.9464076982243056,27,5,train,DenseNet121 Pre-trained
0.9125,0.9125,0.9125,0.9125,0.9269054717561266,0.9125,0.912612519862615,27,5,val,DenseNet121 Pre-trained
0.916,0.916,0.916,0.916,0.9310674057742236,0.916,0.9170505184373,27,5,test,DenseNet121 Pre-trained
0.9677083333333332,0.9677083333333332,0.9677083333333332,0.9677083333333332,0.968893631078479,0.9677083333333332,0.96744154797908,28,1,train,DenseNet121 Pre-trained
0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9580557036870714,0.9558333333333332,0.9554300120816238,28,1,val,DenseNet121 Pre-trained
0.9446666666666668,0.9446666666666668,0.9446666666666668,0.9446666666666668,0.9482252337034948,0.9446666666666664,0.943693308575595,28,1,test,DenseNet121 Pre-trained
0.9697916666666668,0.9697916666666668,0.9697916666666668,0.9697916666666668,0.9717227789442194,0.9697916666666668,0.9698844373843174,28,2,train,DenseNet121 Pre-trained
0.955,0.955,0.955,0.955,0.9568008739463728,0.955,0.9545712247331948,28,2,val,DenseNet121 Pre-trained
0.9453333333333334,0.9453333333333334,0.9453333333333334,0.9453333333333334,0.94890059249591,0.9453333333333334,0.9449329432053302,28,2,test,DenseNet121 Pre-trained
0.9875,0.9875,0.9875,0.9875,0.9877033390074792,0.9875,0.987531958758189,28,3,train,DenseNet121 Pre-trained
0.975,0.975,0.975,0.975,0.9755449888420358,0.975,0.975036879904892,28,3,val,DenseNet121 Pre-trained
0.974,0.974,0.974,0.974,0.9743112351525962,0.974,0.9740372200065884,28,3,test,DenseNet121 Pre-trained
0.980625,0.980625,0.980625,0.980625,0.981037196304062,0.980625,0.9806743486474254,28,4,train,DenseNet121 Pre-trained
0.9525,0.9525,0.9525,0.9525,0.95432013217694,0.9525,0.9526384337718212,28,4,val,DenseNet121 Pre-trained
0.9506666666666668,0.9506666666666668,0.9506666666666668,0.9506666666666668,0.9538050935743624,0.9506666666666668,0.9509833688106022,28,4,test,DenseNet121 Pre-trained
0.9804166666666668,0.9804166666666668,0.9804166666666668,0.9804166666666668,0.9814062395670368,0.9804166666666668,0.9804992913730328,28,5,train,DenseNet121 Pre-trained
0.9616666666666668,0.9616666666666668,0.9616666666666668,0.9616666666666668,0.9628049888552348,0.9616666666666668,0.9617412469861982,28,5,val,DenseNet121 Pre-trained
0.956,0.956,0.956,0.956,0.9584407431985472,0.9559999999999998,0.956266271659404,28,5,test,DenseNet121 Pre-trained
0.9752083333333332,0.9752083333333332,0.9752083333333332,0.9752083333333332,0.9758112441766196,0.9752083333333332,0.9751002705236697,29,1,train,DenseNet121 Pre-trained
0.96,0.96,0.96,0.96,0.9606161997122772,0.96,0.9599504894235512,29,1,val,DenseNet121 Pre-trained
0.9586666666666668,0.9586666666666668,0.9586666666666668,0.9586666666666668,0.9593419818982536,0.9586666666666666,0.9585835223497072,29,1,test,DenseNet121 Pre-trained
0.7116666666666667,0.7116666666666667,0.7116666666666667,0.7116666666666667,0.7775999308424133,0.7116666666666667,0.6937608650269012,29,2,train,DenseNet121 Pre-trained
0.695,0.695,0.695,0.695,0.7544375371247071,0.695,0.6740851084614821,29,2,val,DenseNet121 Pre-trained
0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7827702729612933,0.7213333333333333,0.7071458035740615,29,2,test,DenseNet121 Pre-trained
0.954375,0.954375,0.954375,0.954375,0.9576750138138916,0.954375,0.9540123833133878,29,3,train,DenseNet121 Pre-trained
0.9158333333333334,0.9158333333333334,0.9158333333333334,0.9158333333333334,0.9222845804226338,0.9158333333333332,0.9153113563266831,29,3,val,DenseNet121 Pre-trained
0.932,0.932,0.932,0.932,0.9376538418479664,0.932,0.9319841533515528,29,3,test,DenseNet121 Pre-trained
0.968125,0.968125,0.968125,0.968125,0.9690833552133168,0.968125,0.967694642978301,29,4,train,DenseNet121 Pre-trained
0.9325,0.9325,0.9325,0.9325,0.9351951006890088,0.9325,0.9309186491299676,29,4,val,DenseNet121 Pre-trained
0.9473333333333334,0.9473333333333334,0.9473333333333334,0.9473333333333334,0.9489907160633584,0.9473333333333332,0.9467108840150308,29,4,test,DenseNet121 Pre-trained
0.9652083333333332,0.9652083333333332,0.9652083333333332,0.9652083333333332,0.9655946804253528,0.9652083333333332,0.9651995801458588,29,5,train,DenseNet121 Pre-trained
0.945,0.945,0.945,0.945,0.9467122860745812,0.945,0.9449485369981564,29,5,val,DenseNet121 Pre-trained
0.942,0.942,0.942,0.942,0.9441586036606802,0.942,0.9420776946615728,29,5,test,DenseNet121 Pre-trained
0.978125,0.978125,0.978125,0.978125,0.9786650151170846,0.978125,0.9781638587904792,30,1,train,DenseNet121 Pre-trained
0.9625,0.9625,0.9625,0.9625,0.9630914303251608,0.9625,0.962454247681264,30,1,val,DenseNet121 Pre-trained
0.9573333333333334,0.9573333333333334,0.9573333333333334,0.9573333333333334,0.9578786800256512,0.9573333333333334,0.9572566987884408,30,1,test,DenseNet121 Pre-trained
0.84625,0.84625,0.84625,0.84625,0.870359082792892,0.8462500000000001,0.8469569404184034,30,2,train,DenseNet121 Pre-trained
0.8283333333333334,0.8283333333333334,0.8283333333333334,0.8283333333333334,0.8500675435182714,0.8283333333333334,0.828520808513637,30,2,val,DenseNet121 Pre-trained
0.824,0.824,0.824,0.824,0.8528779092673113,0.8240000000000001,0.8261512205791224,30,2,test,DenseNet121 Pre-trained
0.955625,0.955625,0.955625,0.955625,0.959391030381647,0.955625,0.955779087355103,30,3,train,DenseNet121 Pre-trained
0.9483333333333334,0.9483333333333334,0.9483333333333334,0.9483333333333334,0.9524650324731664,0.9483333333333333,0.9485571679645048,30,3,val,DenseNet121 Pre-trained
0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9385174857552896,0.9326666666666666,0.9330340412674812,30,3,test,DenseNet121 Pre-trained
0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9543279801941728,0.9485416666666666,0.9490858464816382,30,4,train,DenseNet121 Pre-trained
0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9396118618260386,0.9308333333333334,0.9317213249401206,30,4,val,DenseNet121 Pre-trained
0.928,0.928,0.928,0.928,0.9375272657775768,0.9280000000000002,0.9290545579384922,30,4,test,DenseNet121 Pre-trained
0.9754166666666668,0.9754166666666668,0.9754166666666668,0.9754166666666668,0.9756157298536536,0.9754166666666666,0.9754317777208374,30,5,train,DenseNet121 Pre-trained
0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9587602048901632,0.9583333333333334,0.9583929107476123,30,5,val,DenseNet121 Pre-trained
0.9553333333333334,0.9553333333333334,0.9553333333333334,0.9553333333333334,0.9558096996735828,0.9553333333333331,0.9553778150016612,30,5,test,DenseNet121 Pre-trained
0.9904166666666666,0.9904166666666666,0.9904166666666666,0.9904166666666666,0.990553590335967,0.9904166666666668,0.9904229853111164,31,1,train,DenseNet121 Pre-trained
0.9683333333333334,0.9683333333333334,0.9683333333333334,0.9683333333333334,0.9691475627471832,0.9683333333333334,0.9682771385074318,31,1,val,DenseNet121 Pre-trained
0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9815052842515016,0.9813333333333332,0.9813440094934875,31,1,test,DenseNet121 Pre-trained
0.9675,0.9675,0.9675,0.9675,0.9679632453064322,0.9675,0.9675747916699402,31,2,train,DenseNet121 Pre-trained
0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9613030044192388,0.9608333333333334,0.9608771054151106,31,2,val,DenseNet121 Pre-trained
0.9486666666666668,0.9486666666666668,0.9486666666666668,0.9486666666666668,0.9497996672479704,0.9486666666666668,0.9489116218957742,31,2,test,DenseNet121 Pre-trained
0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9680495636503336,0.9658333333333332,0.9658030390045008,31,3,train,DenseNet121 Pre-trained
0.945,0.945,0.945,0.945,0.9498850906441516,0.945,0.9450766249409288,31,3,val,DenseNet121 Pre-trained
0.9433333333333334,0.9433333333333334,0.9433333333333334,0.9433333333333334,0.9478789880806462,0.9433333333333334,0.9435401768032682,31,3,test,DenseNet121 Pre-trained
0.9639583333333334,0.9639583333333334,0.9639583333333334,0.9639583333333334,0.966821632065441,0.9639583333333333,0.9641715471678104,31,4,train,DenseNet121 Pre-trained
0.9375,0.9375,0.9375,0.9375,0.943350964384613,0.9375,0.9378239368677056,31,4,val,DenseNet121 Pre-trained
0.934,0.934,0.934,0.934,0.9409172374003544,0.934,0.9349691611088692,31,4,test,DenseNet121 Pre-trained
0.918125,0.918125,0.918125,0.918125,0.9252876521481824,0.918125,0.9142661747814737,31,5,train,DenseNet121 Pre-trained
0.9025,0.9025,0.9025,0.9025,0.911947941612292,0.9025,0.8979091878144339,31,5,val,DenseNet121 Pre-trained
0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9156541514794564,0.9066666666666666,0.9019378806737498,31,5,test,DenseNet121 Pre-trained
0.88375,0.88375,0.88375,0.88375,0.9031288270510096,0.88375,0.8812490955862522,1,1,train,DenseNet121 Non-pre-trained
0.8616666666666667,0.8616666666666667,0.8616666666666667,0.8616666666666667,0.8803191066600358,0.8616666666666666,0.8592232636626399,1,1,val,DenseNet121 Non-pre-trained
0.87,0.87,0.87,0.87,0.888303959375652,0.8699999999999999,0.8661798777936681,1,1,test,DenseNet121 Non-pre-trained
0.9210416666666666,0.9210416666666666,0.9210416666666666,0.9210416666666666,0.925202218956476,0.9210416666666668,0.9212602543786572,1,2,train,DenseNet121 Non-pre-trained
0.8875,0.8875,0.8875,0.8875,0.8936016881669057,0.8875,0.8879484775888106,1,2,val,DenseNet121 Non-pre-trained
0.898,0.898,0.898,0.898,0.9041005102375448,0.898,0.8983160355297357,1,2,test,DenseNet121 Non-pre-trained
0.91625,0.91625,0.91625,0.91625,0.9234532668271792,0.91625,0.9164057957384624,1,3,train,DenseNet121 Non-pre-trained
0.89,0.89,0.89,0.89,0.8996463815428634,0.89,0.8903078021522337,1,3,val,DenseNet121 Non-pre-trained
0.9,0.9,0.9,0.9,0.9094493880070196,0.9,0.9002923410317173,1,3,test,DenseNet121 Non-pre-trained
0.914375,0.914375,0.914375,0.914375,0.9207212508518768,0.914375,0.9144329966959756,1,4,train,DenseNet121 Non-pre-trained
0.885,0.885,0.885,0.885,0.8951737699914244,0.8850000000000001,0.8849311397865508,1,4,val,DenseNet121 Non-pre-trained
0.8906666666666667,0.8906666666666667,0.8906666666666667,0.8906666666666667,0.8963483462398385,0.8906666666666666,0.8909227941860269,1,4,test,DenseNet121 Non-pre-trained
0.9227083333333334,0.9227083333333334,0.9227083333333334,0.9227083333333334,0.9241207660471944,0.9227083333333332,0.9219485723227298,1,5,train,DenseNet121 Non-pre-trained
0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9050282446567276,0.9033333333333332,0.9026109269142056,1,5,val,DenseNet121 Non-pre-trained
0.8953333333333333,0.8953333333333333,0.8953333333333333,0.8953333333333333,0.8967231206487695,0.8953333333333333,0.8940157621768592,1,5,test,DenseNet121 Non-pre-trained
0.9227083333333334,0.9227083333333334,0.9227083333333334,0.9227083333333334,0.9292621958289968,0.9227083333333332,0.9230030552966186,2,1,train,DenseNet121 Non-pre-trained
0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.906204065932116,0.8966666666666667,0.8969880701026524,2,1,val,DenseNet121 Non-pre-trained
0.8906666666666667,0.8906666666666667,0.8906666666666667,0.8906666666666667,0.901886414968356,0.8906666666666666,0.8912495926480313,2,1,test,DenseNet121 Non-pre-trained
0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9525601505645828,0.9485416666666668,0.9486073301489264,2,2,train,DenseNet121 Non-pre-trained
0.9141666666666668,0.9141666666666668,0.9141666666666668,0.9141666666666668,0.9211404375294692,0.9141666666666666,0.9141065926316944,2,2,val,DenseNet121 Non-pre-trained
0.922,0.922,0.922,0.922,0.9299099462214836,0.922,0.9219795022909626,2,2,test,DenseNet121 Non-pre-trained
0.904375,0.904375,0.904375,0.904375,0.9099842722715415,0.904375,0.9042950644519476,2,3,train,DenseNet121 Non-pre-trained
0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8809923165485746,0.8766666666666667,0.8765336472340313,2,3,val,DenseNet121 Non-pre-trained
0.8893333333333333,0.8893333333333333,0.8893333333333333,0.8893333333333333,0.8984422777511851,0.8893333333333334,0.8898688213839542,2,3,test,DenseNet121 Non-pre-trained
0.8814583333333333,0.8814583333333333,0.8814583333333333,0.8814583333333333,0.9047278924542252,0.8814583333333333,0.8786882028388799,2,4,train,DenseNet121 Non-pre-trained
0.8558333333333333,0.8558333333333333,0.8558333333333333,0.8558333333333333,0.8776083473245222,0.8558333333333333,0.8520222642041636,2,4,val,DenseNet121 Non-pre-trained
0.8426666666666667,0.8426666666666667,0.8426666666666667,0.8426666666666667,0.8698523398072462,0.8426666666666668,0.8391830702969708,2,4,test,DenseNet121 Non-pre-trained
0.915,0.915,0.915,0.915,0.9283001369920264,0.915,0.9141667724836584,2,5,train,DenseNet121 Non-pre-trained
0.8883333333333333,0.8883333333333333,0.8883333333333333,0.8883333333333333,0.9046137455164678,0.8883333333333333,0.8875401730290224,2,5,val,DenseNet121 Non-pre-trained
0.8826666666666667,0.8826666666666667,0.8826666666666667,0.8826666666666667,0.8978111556348651,0.8826666666666666,0.8801537195525201,2,5,test,DenseNet121 Non-pre-trained
0.886875,0.886875,0.886875,0.886875,0.8947202376330697,0.8868750000000001,0.8860567099886684,3,1,train,DenseNet121 Non-pre-trained
0.8691666666666666,0.8691666666666666,0.8691666666666666,0.8691666666666666,0.8774176443409255,0.8691666666666666,0.8683152136942395,3,1,val,DenseNet121 Non-pre-trained
0.8586666666666667,0.8586666666666667,0.8586666666666667,0.8586666666666667,0.8683330605850903,0.8586666666666668,0.8578469976472218,3,1,test,DenseNet121 Non-pre-trained
0.7283333333333334,0.7283333333333334,0.7283333333333334,0.7283333333333334,0.8462785700388953,0.7283333333333334,0.7351051439626488,3,2,train,DenseNet121 Non-pre-trained
0.7191666666666666,0.7191666666666666,0.7191666666666666,0.7191666666666666,0.8438255361807311,0.7191666666666666,0.7265355447396687,3,2,val,DenseNet121 Non-pre-trained
0.6966666666666667,0.6966666666666667,0.6966666666666667,0.6966666666666667,0.8368577865647296,0.6966666666666667,0.7010595274465857,3,2,test,DenseNet121 Non-pre-trained
0.481875,0.481875,0.481875,0.481875,0.7258862401434475,0.4818749999999999,0.4227592042441432,3,3,train,DenseNet121 Non-pre-trained
0.4816666666666667,0.4816666666666667,0.4816666666666667,0.4816666666666667,0.7139482374027138,0.4816666666666666,0.4162716033135818,3,3,val,DenseNet121 Non-pre-trained
0.4733333333333333,0.4733333333333333,0.4733333333333333,0.4733333333333333,0.7173484957857501,0.4733333333333333,0.4114493952164132,3,3,test,DenseNet121 Non-pre-trained
0.905625,0.905625,0.905625,0.905625,0.9137107927430398,0.905625,0.904345903226136,3,4,train,DenseNet121 Non-pre-trained
0.8791666666666667,0.8791666666666667,0.8791666666666667,0.8791666666666667,0.889679713099229,0.8791666666666667,0.8771227173153834,3,4,val,DenseNet121 Non-pre-trained
0.8726666666666667,0.8726666666666667,0.8726666666666667,0.8726666666666667,0.8809505928125567,0.8726666666666667,0.8712717979742306,3,4,test,DenseNet121 Non-pre-trained
0.8064583333333334,0.8064583333333334,0.8064583333333334,0.8064583333333334,0.8605746110902688,0.8064583333333333,0.8092106542422242,3,5,train,DenseNet121 Non-pre-trained
0.7908333333333334,0.7908333333333334,0.7908333333333334,0.7908333333333334,0.849856605032149,0.7908333333333333,0.7928709124180108,3,5,val,DenseNet121 Non-pre-trained
0.782,0.782,0.782,0.782,0.8437981372233432,0.782,0.7849180934620409,3,5,test,DenseNet121 Non-pre-trained
0.7989583333333333,0.7989583333333333,0.7989583333333333,0.7989583333333333,0.8570231618279138,0.7989583333333334,0.7843979252772338,4,1,train,DenseNet121 Non-pre-trained
0.7725,0.7725,0.7725,0.7725,0.8399475934860791,0.7725,0.7569339581035199,4,1,val,DenseNet121 Non-pre-trained
0.7646666666666667,0.7646666666666667,0.7646666666666667,0.7646666666666667,0.8268971845666151,0.7646666666666666,0.7476990082767856,4,1,test,DenseNet121 Non-pre-trained
0.8597916666666666,0.8597916666666666,0.8597916666666666,0.8597916666666666,0.896268742587702,0.8597916666666666,0.8548480477548853,4,2,train,DenseNet121 Non-pre-trained
0.8641666666666666,0.8641666666666666,0.8641666666666666,0.8641666666666666,0.8956012403418135,0.8641666666666667,0.8624813744162418,4,2,val,DenseNet121 Non-pre-trained
0.818,0.818,0.818,0.818,0.8631122169580058,0.818,0.810656185509346,4,2,test,DenseNet121 Non-pre-trained
0.8120833333333334,0.8120833333333334,0.8120833333333334,0.8120833333333334,0.8409506163117293,0.8120833333333334,0.7989986656082795,4,3,train,DenseNet121 Non-pre-trained
0.7858333333333334,0.7858333333333334,0.7858333333333334,0.7858333333333334,0.8187394075661926,0.7858333333333334,0.7700373441742477,4,3,val,DenseNet121 Non-pre-trained
0.7846666666666666,0.7846666666666666,0.7846666666666666,0.7846666666666666,0.8196318291095966,0.7846666666666667,0.7679708692085971,4,3,test,DenseNet121 Non-pre-trained
0.9154166666666668,0.9154166666666668,0.9154166666666668,0.9154166666666668,0.9246479139011408,0.9154166666666668,0.9153428427173816,4,4,train,DenseNet121 Non-pre-trained
0.8875,0.8875,0.8875,0.8875,0.8957823535395739,0.8875,0.887699620030487,4,4,val,DenseNet121 Non-pre-trained
0.882,0.882,0.882,0.882,0.8910745003687532,0.882,0.8820173459150595,4,4,test,DenseNet121 Non-pre-trained
0.9154166666666668,0.9154166666666668,0.9154166666666668,0.9154166666666668,0.9269544529326756,0.9154166666666668,0.9162033309627756,4,5,train,DenseNet121 Non-pre-trained
0.8925,0.8925,0.8925,0.8925,0.9045214133089334,0.8925000000000001,0.892841550891136,4,5,val,DenseNet121 Non-pre-trained
0.894,0.894,0.894,0.894,0.9072330274007536,0.8939999999999999,0.8947468210727096,4,5,test,DenseNet121 Non-pre-trained
0.8104166666666667,0.8104166666666667,0.8104166666666667,0.8104166666666667,0.8578265564179125,0.8104166666666666,0.7998897229578529,5,1,train,DenseNet121 Non-pre-trained
0.7716666666666666,0.7716666666666666,0.7716666666666666,0.7716666666666666,0.836347661727368,0.7716666666666667,0.7593259930884634,5,1,val,DenseNet121 Non-pre-trained
0.786,0.786,0.786,0.786,0.8370158490982289,0.7859999999999999,0.7715122180122769,5,1,test,DenseNet121 Non-pre-trained
0.9172916666666666,0.9172916666666666,0.9172916666666666,0.9172916666666666,0.9221597548458992,0.9172916666666666,0.916052928157557,5,2,train,DenseNet121 Non-pre-trained
